Agency Code,Site Number,Datetime,Time Zone,Gage Height Seaward (ft) Point B,Code Seaward,Gage Height Landward (ft) Point B,Code Landward,Gage Height (m) it C,Gage Height Landward (m) Point B,Gage Height Seaward(m Point B
USGS,8079120,2023-03-15 22:20:00,CDT,2.19,A,2.15,A,-0.07392,0.6622,0.67452
USGS,8079120,2023-03-15 22:25:00,CDT,2.17,A,2.15,A,-0.08932,0.6622,0.66836
USGS,8079120,2023-03-15 22:30:00,CDT,2.11,A,2.07,A,-0.09856,0.6375599999999999,0.6498799999999999
USGS,8079120,2023-03-15 22:35:00,CDT,2.08,A,2.06,A,-0.10164000000000001,0.63448,0.64064
USGS,8079120,2023-03-15 22:40:00,CDT,2.03,A,1.99,A,-0.10779999999999999,0.61292,0.6252399999999999
USGS,8079120,2023-03-15 22:45:00,CDT,2.04,A,2.02,A,-0.10164000000000001,0.62216,0.62832
USGS,8079120,2023-03-15 22:50:00,CDT,1.96,A,1.92,A,-0.11704,0.59136,0.60368
USGS,8079120,2023-03-15 22:55:00,CDT,1.98,A,1.95,A,-0.13552,0.6006,0.6098399999999999
USGS,8079120,2023-03-15 23:00:00,CDT,2.02,A,1.98,A,-0.14476,0.6098399999999999,0.62216
USGS,8079120,2023-03-15 23:05:00,CDT,2.03,A,1.99,A,-0.15708,0.61292,0.6252399999999999
USGS,8079120,2023-03-15 23:10:00,CDT,2.0,A,1.96,A,-0.14168,0.60368,0.616
USGS,8079120,2023-03-15 23:15:00,CDT,2.04,A,1.99,A,-0.1386,0.61292,0.62832
USGS,8079120,2023-03-15 23:20:00,CDT,2.08,A,2.04,A,-0.14168,0.62832,0.64064
USGS,8079120,2023-03-15 23:25:00,CDT,2.03,A,1.98,A,-0.14784,0.6098399999999999,0.6252399999999999
USGS,8079120,2023-03-15 23:30:00,CDT,2.0,A,1.97,A,-0.154,0.60676,0.616
USGS,8079120,2023-03-15 23:35:00,CDT,1.99,A,1.97,A,-0.13244,0.60676,0.61292
USGS,8079120,2023-03-15 23:40:00,CDT,1.98,A,1.95,A,-0.11704,0.6006,0.6098399999999999
USGS,8079120,2023-03-15 23:45:00,CDT,1.94,A,1.91,A,-0.08008,0.5882799999999999,0.5975199999999999
USGS,8079120,2023-03-15 23:50:00,CDT,1.91,A,1.87,A,-0.052360000000000004,0.57596,0.5882799999999999
USGS,8079120,2023-03-15 23:55:00,CDT,1.84,A,1.81,A,-0.021560000000000003,0.55748,0.56672
USGS,8079120,2023-03-16 00:00:00,CDT,1.87,A,1.84,A,0.01232,0.56672,0.57596
USGS,8079120,2023-03-16 00:05:00,CDT,1.79,A,1.74,A,0.043120000000000006,0.53592,0.55132
USGS,8079120,2023-03-16 00:10:00,CDT,1.79,A,1.75,A,0.077,0.539,0.55132
USGS,8079120,2023-03-16 00:15:00,CDT,1.79,A,1.76,A,0.10472000000000001,0.54208,0.55132
USGS,8079120,2023-03-16 00:20:00,CDT,1.8,A,1.78,A,0.13244,0.54824,0.5544
USGS,8079120,2023-03-16 00:25:00,CDT,1.75,A,1.71,A,0.16016,0.52668,0.539
USGS,8079120,2023-03-16 00:30:00,CDT,1.74,A,1.7,A,0.18788,0.5236,0.53592
USGS,8079120,2023-03-16 00:35:00,CDT,1.75,A,1.72,A,0.23099999999999998,0.52976,0.539
USGS,8079120,2023-03-16 00:40:00,CDT,1.71,A,1.69,A,0.26488,0.52052,0.52668
USGS,8079120,2023-03-16 00:45:00,CDT,1.59,A,1.56,A,0.29259999999999997,0.48048,0.48972000000000004
USGS,8079120,2023-03-16 00:50:00,CDT,1.58,A,1.54,A,0.32648,0.47432,0.48664
USGS,8079120,2023-03-16 00:55:00,CDT,1.56,A,1.54,A,0.35728,0.47432,0.48048
USGS,8079120,2023-03-16 01:00:00,CDT,1.49,A,1.46,A,0.39116,0.44967999999999997,0.45892
USGS,8079120,2023-03-16 01:05:00,CDT,1.41,A,1.38,A,0.40656000000000003,0.42504,0.43427999999999994
USGS,8079120,2023-03-16 01:10:00,CDT,1.36,A,1.34,A,0.42504,0.41272000000000003,0.41888000000000003
USGS,8079120,2023-03-16 01:15:00,CDT,1.4,A,1.36,A,0.43427999999999994,0.41888000000000003,0.43119999999999997
USGS,8079120,2023-03-16 01:20:00,CDT,1.32,A,1.29,A,0.46508,0.39732,0.40656000000000003
USGS,8079120,2023-03-16 01:25:00,CDT,1.34,A,1.28,A,0.48664,0.39424,0.41272000000000003
USGS,8079120,2023-03-16 01:30:00,CDT,1.33,A,1.3,A,0.50512,0.40040000000000003,0.40964
USGS,8079120,2023-03-16 01:35:00,CDT,1.42,A,1.39,A,0.53284,0.42811999999999995,0.43735999999999997
USGS,8079120,2023-03-16 01:40:00,CDT,1.42,A,1.39,A,0.54516,0.42811999999999995,0.43735999999999997
USGS,8079120,2023-03-16 01:45:00,CDT,1.47,A,1.42,A,0.5544,0.43735999999999997,0.45276
USGS,8079120,2023-03-16 01:50:00,CDT,1.49,A,1.44,A,0.5698,0.44351999999999997,0.45892
USGS,8079120,2023-03-16 01:55:00,CDT,1.56,A,1.5,A,0.57596,0.46199999999999997,0.48048
USGS,8079120,2023-03-16 02:00:00,CDT,1.55,A,1.52,A,0.5728800000000001,0.46816,0.4774
USGS,8079120,2023-03-16 02:05:00,CDT,1.5,A,1.48,A,0.5851999999999999,0.45583999999999997,0.46199999999999997
USGS,8079120,2023-03-16 02:10:00,CDT,1.47,A,1.45,A,0.61292,0.4466,0.45276
USGS,8079120,2023-03-16 02:15:00,CDT,1.45,A,1.43,A,0.6252399999999999,0.44044,0.4466
USGS,8079120,2023-03-16 02:20:00,CDT,1.41,A,1.4,A,0.61908,0.43119999999999997,0.43427999999999994
USGS,8079120,2023-03-16 02:25:00,CDT,1.31,A,1.28,A,0.6006,0.39424,0.40348
USGS,8079120,2023-03-16 02:30:00,CDT,1.26,A,1.23,A,0.58212,0.37884,0.38808
USGS,8079120,2023-03-16 02:35:00,CDT,1.26,A,1.23,A,0.54824,0.37884,0.38808
USGS,8079120,2023-03-16 02:40:00,CDT,1.21,A,1.19,A,0.53592,0.36651999999999996,0.37268
USGS,8079120,2023-03-16 02:45:00,CDT,1.19,A,1.16,A,0.51128,0.35728,0.36651999999999996
USGS,8079120,2023-03-16 02:50:00,CDT,1.18,A,1.14,A,0.4928,0.35112,0.36344
USGS,8079120,2023-03-16 02:55:00,CDT,1.17,A,1.14,A,0.48356,0.35112,0.36035999999999996
USGS,8079120,2023-03-16 03:00:00,CDT,1.18,A,1.14,A,0.48048,0.35112,0.36344
USGS,8079120,2023-03-16 03:05:00,CDT,1.17,A,1.14,A,0.44351999999999997,0.35112,0.36035999999999996
USGS,8079120,2023-03-16 03:10:00,CDT,1.13,A,1.1,A,0.43427999999999994,0.33880000000000005,0.34803999999999996
USGS,8079120,2023-03-16 03:15:00,CDT,1.07,A,1.04,A,0.42196,0.32032,0.32956
USGS,8079120,2023-03-16 03:20:00,CDT,1.04,A,1.01,A,0.40656000000000003,0.31108,0.32032
USGS,8079120,2023-03-16 03:25:00,CDT,1.0,A,0.97,A,0.39732,0.29875999999999997,0.308
USGS,8079120,2023-03-16 03:30:00,CDT,0.96,A,0.93,A,0.38808,0.28644000000000003,0.29568
USGS,8079120,2023-03-16 03:35:00,CDT,0.93,A,0.89,A,0.35112,0.27412,0.28644000000000003
USGS,8079120,2023-03-16 03:40:00,CDT,0.97,A,0.91,A,0.33572,0.28028000000000003,0.29875999999999997
USGS,8079120,2023-03-16 03:45:00,CDT,0.96,A,0.92,A,0.3234,0.28336,0.29568
USGS,8079120,2023-03-16 03:50:00,CDT,0.93,A,0.89,A,0.30491999999999997,0.27412,0.28644000000000003
USGS,8079120,2023-03-16 03:55:00,CDT,0.95,A,0.91,A,0.308,0.28028000000000003,0.29259999999999997
USGS,8079120,2023-03-16 04:00:00,CDT,1.03,A,1.0,A,0.30491999999999997,0.308,0.31724
USGS,8079120,2023-03-16 04:05:00,CDT,1.07,A,1.03,A,0.30491999999999997,0.31724,0.32956
USGS,8079120,2023-03-16 04:10:00,CDT,1.07,A,1.02,A,0.28952,0.31416,0.32956
USGS,8079120,2023-03-16 04:15:00,CDT,1.11,A,1.07,A,0.28644000000000003,0.32956,0.34188
USGS,8079120,2023-03-16 04:20:00,CDT,1.11,A,1.09,A,0.27412,0.33572,0.34188
USGS,8079120,2023-03-16 04:25:00,CDT,1.08,A,1.05,A,0.2618,0.3234,0.33264
USGS,8079120,2023-03-16 04:30:00,CDT,1.09,A,1.05,A,0.25564,0.3234,0.33572
USGS,8079120,2023-03-16 04:35:00,CDT,1.09,A,1.06,A,0.2464,0.32648,0.33572
USGS,8079120,2023-03-16 04:40:00,CDT,1.08,A,1.05,A,0.23408,0.3234,0.33264
USGS,8079120,2023-03-16 04:45:00,CDT,1.06,A,1.02,A,0.22791999999999998,0.31416,0.32648
USGS,8079120,2023-03-16 04:50:00,CDT,1.06,A,1.03,A,0.20636000000000002,0.31724,0.32648
USGS,8079120,2023-03-16 04:55:00,CDT,1.07,A,1.03,A,0.20636000000000002,0.31724,0.32956
USGS,8079120,2023-03-16 05:00:00,CDT,1.09,A,1.04,A,0.18788,0.32032,0.33572
USGS,8079120,2023-03-16 05:05:00,CDT,1.11,A,1.08,A,0.15708,0.33264,0.34188
USGS,8079120,2023-03-16 05:10:00,CDT,1.12,A,1.08,A,0.16940000000000002,0.33264,0.34496000000000004
USGS,8079120,2023-03-16 05:15:00,CDT,1.08,A,1.04,A,0.16632,0.32032,0.33264
USGS,8079120,2023-03-16 05:20:00,CDT,1.09,A,1.05,A,0.15092,0.3234,0.33572
USGS,8079120,2023-03-16 05:25:00,CDT,1.09,A,1.06,A,0.14476,0.32648,0.33572
USGS,8079120,2023-03-16 05:30:00,CDT,1.09,A,1.05,A,0.14168,0.3234,0.33572
USGS,8079120,2023-03-16 05:35:00,CDT,1.04,A,0.99,A,0.1232,0.30491999999999997,0.32032
USGS,8079120,2023-03-16 05:40:00,CDT,1.05,A,1.02,A,0.1386,0.31416,0.3234
USGS,8079120,2023-03-16 05:45:00,CDT,1.07,A,1.02,A,0.1232,0.31416,0.32956
USGS,8079120,2023-03-16 05:50:00,CDT,1.06,A,1.02,A,0.10164000000000001,0.31416,0.32648
USGS,8079120,2023-03-16 05:55:00,CDT,1.12,A,1.04,A,0.07084,0.32032,0.34496000000000004
USGS,8079120,2023-03-16 06:00:00,CDT,1.2,A,1.14,A,0.03696,0.35112,0.3696
USGS,8079120,2023-03-16 06:05:00,CDT,1.41,A,1.35,A,0.021560000000000003,0.4158,0.43427999999999994
USGS,8079120,2023-03-16 06:10:00,CDT,1.33,A,1.27,A,-0.00616,0.39116,0.40964
USGS,8079120,2023-03-16 06:15:00,CDT,1.37,A,1.33,A,-0.00924,0.40964,0.42196
USGS,8079120,2023-03-16 06:20:00,CDT,1.35,A,1.3,A,-0.021560000000000003,0.40040000000000003,0.4158
USGS,8079120,2023-03-16 06:25:00,CDT,1.45,A,1.42,A,-0.055439999999999996,0.43735999999999997,0.4466
USGS,8079120,2023-03-16 06:30:00,CDT,1.31,A,1.28,A,-0.06468,0.39424,0.40348
USGS,8079120,2023-03-16 06:35:00,CDT,1.27,A,1.22,A,-0.077,0.37576,0.39116
USGS,8079120,2023-03-16 06:40:00,CDT,1.35,A,1.31,A,-0.10164000000000001,0.40348,0.4158
USGS,8079120,2023-03-16 06:45:00,CDT,1.36,A,1.33,A,-0.11704,0.40964,0.41888000000000003
USGS,8079120,2023-03-16 06:50:00,CDT,1.3,A,1.26,A,-0.12012,0.38808,0.40040000000000003
USGS,8079120,2023-03-16 06:55:00,CDT,1.2,A,1.16,A,-0.1386,0.35728,0.3696
USGS,8079120,2023-03-16 07:00:00,CDT,1.26,A,1.26,A,-0.154,0.38808,0.38808
USGS,8079120,2023-03-16 07:05:00,CDT,1.2,A,1.18,A,-0.18172,0.36344,0.3696
USGS,8079120,2023-03-16 07:10:00,CDT,1.26,A,1.24,A,-0.19712,0.38192,0.38808
USGS,8079120,2023-03-16 07:15:00,CDT,1.3,A,1.25,A,-0.20020000000000002,0.385,0.40040000000000003
USGS,8079120,2023-03-16 07:20:00,CDT,1.34,A,1.29,A,-0.19712,0.39732,0.41272000000000003
USGS,8079120,2023-03-16 07:25:00,CDT,1.39,A,1.34,A,-0.18788,0.41272000000000003,0.42811999999999995
USGS,8079120,2023-03-16 07:30:00,CDT,1.32,A,1.28,A,-0.18172,0.39424,0.40656000000000003
USGS,8079120,2023-03-16 07:35:00,CDT,1.39,A,1.36,A,-0.16940000000000002,0.41888000000000003,0.42811999999999995
USGS,8079120,2023-03-16 07:40:00,CDT,1.39,A,1.34,A,-0.13552,0.41272000000000003,0.42811999999999995
USGS,8079120,2023-03-16 07:45:00,CDT,1.43,A,1.4,A,-0.11395999999999999,0.43119999999999997,0.44044
USGS,8079120,2023-03-16 07:50:00,CDT,1.49,A,1.45,A,-0.09856,0.4466,0.45892
USGS,8079120,2023-03-16 07:55:00,CDT,1.52,A,1.46,A,-0.09548,0.44967999999999997,0.46816
USGS,8079120,2023-03-16 08:00:00,CDT,1.55,A,1.5,A,-0.08932,0.46199999999999997,0.4774
USGS,8079120,2023-03-16 08:05:00,CDT,1.53,A,1.48,A,-0.06468,0.45583999999999997,0.47124
USGS,8079120,2023-03-16 08:10:00,CDT,1.61,A,1.57,A,-0.04004,0.48356,0.49588000000000004
USGS,8079120,2023-03-16 08:15:00,CDT,1.59,A,1.54,A,-0.00308,0.47432,0.48972000000000004
USGS,8079120,2023-03-16 08:20:00,CDT,1.72,A,1.68,A,0.021560000000000003,0.51744,0.52976
USGS,8079120,2023-03-16 08:25:00,CDT,1.58,A,1.55,A,0.05852,0.4774,0.48664
USGS,8079120,2023-03-16 08:30:00,CDT,1.59,A,1.57,A,0.08008,0.48356,0.48972000000000004
USGS,8079120,2023-03-16 08:35:00,CDT,1.62,A,1.59,A,0.11087999999999999,0.48972000000000004,0.49896
USGS,8079120,2023-03-16 08:40:00,CDT,1.69,A,1.69,A,0.13552,0.52052,0.52052
USGS,8079120,2023-03-16 08:45:00,CDT,1.7,A,1.65,A,0.17248000000000002,0.5082,0.5236
USGS,8079120,2023-03-16 08:50:00,CDT,1.6,A,1.58,A,0.20944000000000002,0.48664,0.4928
USGS,8079120,2023-03-16 08:55:00,CDT,1.74,A,1.69,A,0.24024,0.52052,0.53592
USGS,8079120,2023-03-16 09:00:00,CDT,1.85,A,1.81,A,0.2772,0.55748,0.5698
USGS,8079120,2023-03-16 09:05:00,CDT,1.86,A,,,0.32032,,0.5728800000000001
USGS,8079120,2023-03-16 09:15:00,CDT,2.05,A,2.0,A,0.34803999999999996,0.616,0.6314
USGS,8079120,2023-03-16 09:30:00,CDT,2.24,A,2.2,A,0.37268,0.6776000000000001,0.6899200000000001
USGS,8079120,2023-03-16 09:45:00,CDT,2.25,A,2.21,A,0.39424,0.68068,0.693
USGS,8079120,2023-03-16 10:00:00,CDT,2.24,A,2.18,A,0.40964,0.67144,0.6899200000000001
USGS,8079120,2023-03-16 10:15:00,CDT,2.31,A,2.26,A,0.43119999999999997,0.6960799999999999,0.71148
USGS,8079120,2023-03-16 10:30:00,CDT,2.47,A,2.45,A,0.4466,0.7546,0.7607600000000001
USGS,8079120,2023-03-16 10:45:00,CDT,2.65,A,2.6,A,0.46199999999999997,0.8008000000000001,0.8161999999999999
USGS,8079120,2023-03-16 11:00:00,CDT,2.69,A,2.64,A,0.4928,0.8131200000000001,0.8285199999999999
USGS,8079120,2023-03-16 11:15:00,CDT,2.69,A,2.68,A,0.51744,0.8254400000000001,0.8285199999999999
USGS,8079120,2023-03-16 11:30:00,CDT,2.83,A,2.85,A,0.54208,0.8778,0.87164
USGS,8079120,2023-03-16 11:45:00,CDT,3.08,A,3.04,A,0.55748,0.93632,0.94864
USGS,8079120,2023-03-16 12:00:00,CDT,3.17,A,3.16,A,0.5544,0.97328,0.97636
USGS,8079120,2023-03-16 12:15:00,CDT,3.19,A,3.16,A,0.5544,0.97328,0.98252
USGS,8079120,2023-03-16 12:30:00,CDT,3.08,A,3.05,A,0.56672,0.9393999999999999,0.94864
USGS,8079120,2023-03-16 12:45:00,CDT,3.08,A,3.03,A,0.55748,0.93324,0.94864
USGS,8079120,2023-03-16 13:00:00,CDT,3.21,A,3.19,A,0.55132,0.98252,0.98868
USGS,8079120,2023-03-16 13:15:00,CDT,3.22,A,3.17,A,0.54208,0.97636,0.9917600000000001
USGS,8079120,2023-03-16 13:30:00,CDT,3.23,A,3.28,A,0.52976,1.01024,0.99484
USGS,8079120,2023-03-16 13:45:00,CDT,3.2,A,3.22,A,0.52052,0.9917600000000001,0.9856
USGS,8079120,2023-03-16 14:00:00,CDT,3.17,A,3.16,A,0.51128,0.97328,0.97636
USGS,8079120,2023-03-16 14:15:00,CDT,3.17,A,3.14,A,0.51128,0.96712,0.97636
USGS,8079120,2023-03-16 14:30:00,CDT,3.25,A,3.19,A,0.52976,0.98252,1.001
USGS,8079120,2023-03-16 14:45:00,CDT,3.32,A,3.26,A,0.5143599999999999,1.0040799999999999,1.02256
USGS,8079120,2023-03-16 15:00:00,CDT,3.25,A,3.24,A,0.49896,0.99792,1.001
USGS,8079120,2023-03-16 15:15:00,CDT,3.31,A,3.26,A,0.4928,1.0040799999999999,1.01948
USGS,8079120,2023-03-16 15:30:00,CDT,3.24,A,3.21,A,0.44967999999999997,0.98868,0.99792
USGS,8079120,2023-03-16 15:45:00,CDT,3.2,A,3.16,A,0.43119999999999997,0.97328,0.9856
USGS,8079120,2023-03-16 16:00:00,CDT,3.15,A,3.11,A,0.41272000000000003,0.95788,0.9702
USGS,8079120,2023-03-16 16:15:00,CDT,3.21,A,3.18,A,0.40040000000000003,0.9794400000000001,0.98868
USGS,8079120,2023-03-16 16:30:00,CDT,3.17,A,3.14,A,0.37576,0.96712,0.97636
USGS,8079120,2023-03-16 16:45:00,CDT,3.15,A,3.12,A,0.34496000000000004,0.96096,0.9702
USGS,8079120,2023-03-16 17:00:00,CDT,3.15,A,3.12,A,0.33572,0.96096,0.9702
USGS,8079120,2023-03-16 17:15:00,CDT,3.06,A,3.04,A,0.33264,0.93632,0.94248
USGS,8079120,2023-03-16 17:30:00,CDT,2.96,A,2.95,A,0.29568,0.9086000000000001,0.9116799999999999
USGS,8079120,2023-03-16 17:45:00,CDT,3.02,A,2.97,A,0.29875999999999997,0.91476,0.93016
USGS,8079120,2023-03-16 18:00:00,CDT,3.01,A,2.98,A,0.31108,0.91784,0.9270799999999999
USGS,8079120,2023-03-16 18:15:00,CDT,2.92,A,2.89,A,0.28644000000000003,0.89012,0.8993599999999999
USGS,8079120,2023-03-16 18:30:00,CDT,2.71,A,2.69,A,0.28028000000000003,0.8285199999999999,0.83468
USGS,8079120,2023-03-16 18:45:00,CDT,2.72,A,2.68,A,0.26796,0.8254400000000001,0.8377600000000001
USGS,8079120,2023-03-16 19:00:00,CDT,2.74,A,2.71,A,0.25872,0.83468,0.84392
USGS,8079120,2023-03-16 19:15:00,CDT,2.84,A,2.82,A,0.25872,0.8685599999999999,0.8747199999999999
USGS,8079120,2023-03-16 19:30:00,CDT,2.86,A,2.81,A,0.23716,0.86548,0.88088
USGS,8079120,2023-03-16 19:45:00,CDT,2.84,A,2.81,A,0.23408,0.86548,0.8747199999999999
USGS,8079120,2023-03-16 20:00:00,CDT,2.86,A,2.82,A,0.22791999999999998,0.8685599999999999,0.88088
USGS,8079120,2023-03-16 20:15:00,CDT,2.89,A,2.85,A,0.23716,0.8778,0.89012
USGS,8079120,2023-03-16 20:30:00,CDT,2.93,A,2.91,A,0.23408,0.8962800000000001,0.90244
USGS,8079120,2023-03-16 20:45:00,CDT,2.89,A,2.86,A,0.21559999999999999,0.88088,0.89012
USGS,8079120,2023-03-16 21:00:00,CDT,2.69,A,2.66,A,0.20328000000000002,0.81928,0.8285199999999999
USGS,8079120,2023-03-16 21:15:00,CDT,2.61,A,2.57,A,0.21559999999999999,0.7915599999999999,0.8038799999999999
USGS,8079120,2023-03-16 21:30:00,CDT,2.61,A,2.58,A,0.20328000000000002,0.79464,0.8038799999999999
USGS,8079120,2023-03-16 21:45:00,CDT,2.71,A,2.69,A,0.22175999999999998,0.8285199999999999,0.83468
USGS,8079120,2023-03-16 22:00:00,CDT,2.72,A,2.68,A,0.21867999999999999,0.8254400000000001,0.8377600000000001
USGS,8079120,2023-03-16 22:15:00,CDT,2.61,A,2.58,A,0.21252,0.79464,0.8038799999999999
USGS,8079120,2023-03-16 22:30:00,CDT,2.58,A,2.54,A,0.19712,0.78232,0.79464
USGS,8079120,2023-03-16 22:45:00,CDT,2.5,A,2.46,A,0.16940000000000002,0.75768,0.77
USGS,8079120,2023-03-16 23:00:00,CDT,2.5,A,2.47,A,0.15708,0.7607600000000001,0.77
USGS,8079120,2023-03-16 23:15:00,CDT,2.33,A,2.28,A,0.14168,0.70224,0.7176400000000001
USGS,8079120,2023-03-16 23:30:00,CDT,2.26,A,2.22,A,0.10164000000000001,0.68376,0.6960799999999999
USGS,8079120,2023-03-16 23:45:00,CDT,2.16,A,2.12,A,0.0924,0.65296,0.66528
USGS,8079120,2023-03-17 00:00:00,CDT,2.14,A,2.1,A,0.07392,0.6468,0.65912
USGS,8079120,2023-03-17 00:15:00,CDT,2.09,A,2.06,A,0.055439999999999996,0.63448,0.64372
USGS,8079120,2023-03-17 00:30:00,CDT,2.19,A,2.12,A,0.0462,0.65296,0.67452
USGS,8079120,2023-03-17 00:45:00,CDT,2.27,A,2.24,A,0.043120000000000006,0.6899200000000001,0.69916
USGS,8079120,2023-03-17 01:00:00,CDT,2.09,A,2.06,A,0.03388,0.63448,0.64372
USGS,8079120,2023-03-17 01:15:00,CDT,1.88,A,1.83,A,0.021560000000000003,0.56364,0.57904
USGS,8079120,2023-03-17 01:30:00,CDT,1.83,A,1.79,A,0.00924,0.55132,0.56364
USGS,8079120,2023-03-17 01:45:00,CDT,1.95,A,1.91,A,-0.00924,0.5882799999999999,0.6006
USGS,8079120,2023-03-17 02:00:00,CDT,1.88,A,1.84,A,-0.043120000000000006,0.56672,0.57904
USGS,8079120,2023-03-17 02:15:00,CDT,1.65,A,1.63,A,-0.055439999999999996,0.5020399999999999,0.5082
USGS,8079120,2023-03-17 02:30:00,CDT,1.44,A,1.39,A,-0.077,0.42811999999999995,0.44351999999999997
USGS,8079120,2023-03-17 02:45:00,CDT,1.18,A,1.14,A,-0.09856,0.35112,0.36344
USGS,8079120,2023-03-17 03:00:00,CDT,1.21,A,1.18,A,-0.12628,0.36344,0.37268
USGS,8079120,2023-03-17 03:15:00,CDT,1.26,A,1.22,A,-0.12936,0.37576,0.38808
USGS,8079120,2023-03-17 03:30:00,CDT,1.16,A,1.13,A,-0.14476,0.34803999999999996,0.35728
USGS,8079120,2023-03-17 03:45:00,CDT,0.93,A,0.9,A,-0.154,0.2772,0.28644000000000003
USGS,8079120,2023-03-17 04:00:00,CDT,0.77,A,0.76,A,-0.17248000000000002,0.23408,0.23716
USGS,8079120,2023-03-17 04:15:00,CDT,0.7,A,0.65,A,-0.18172,0.20020000000000002,0.21559999999999999
USGS,8079120,2023-03-17 04:30:00,CDT,0.73,A,0.7,A,-0.18788,0.21559999999999999,0.22483999999999998
USGS,8079120,2023-03-17 04:45:00,CDT,0.41,A,0.38,A,-0.19712,0.11704,0.12628
USGS,8079120,2023-03-17 05:00:00,CDT,0.08,A,0.05,A,-0.19096,0.0154,0.02464
USGS,8079120,2023-03-17 05:15:00,CDT,0.09,A,0.04,A,-0.19096,0.01232,0.027719999999999998
USGS,8079120,2023-03-17 05:30:00,CDT,0.12,A,0.08,A,-0.15708,0.02464,0.03696
USGS,8079120,2023-03-17 05:45:00,CDT,-0.03,A,-0.07,A,-0.14476,-0.021560000000000003,-0.00924
USGS,8079120,2023-03-17 06:00:00,CDT,-0.12,A,-0.15,A,-0.12936,-0.0462,-0.03696
USGS,8079120,2023-03-17 06:15:00,CDT,-0.17,A,-0.22,A,-0.12012,-0.06776,-0.052360000000000004
USGS,8079120,2023-03-17 06:30:00,CDT,-0.17,A,-0.2,A,-0.11087999999999999,-0.0616,-0.052360000000000004
USGS,8079120,2023-03-17 06:45:00,CDT,-0.16,A,-0.18,A,-0.09548,-0.055439999999999996,-0.04928
USGS,8079120,2023-03-17 07:00:00,CDT,-0.21,A,-0.25,A,-0.07392,-0.077,-0.06468
USGS,8079120,2023-03-17 07:15:00,CDT,-0.45,A,-0.47,A,-0.03696,-0.14476,-0.1386
USGS,8079120,2023-03-17 07:30:00,CDT,-0.68,A,-0.72,A,-0.0154,-0.22175999999999998,-0.20944000000000002
USGS,8079120,2023-03-17 07:45:00,CDT,-0.81,A,-0.84,A,0.01848,-0.25872,-0.24948
USGS,8079120,2023-03-17 08:00:00,CDT,-0.68,A,-0.71,A,0.0462,-0.21867999999999999,-0.20944000000000002
USGS,8079120,2023-03-17 08:15:00,CDT,-0.36,A,-0.35,A,0.077,-0.10779999999999999,-0.11087999999999999
USGS,8079120,2023-03-17 08:30:00,CDT,0.02,A,-0.01,A,0.10779999999999999,-0.00308,0.00616
USGS,8079120,2023-03-17 08:45:00,CDT,0.33,A,0.28,A,0.1386,0.08624000000000001,0.10164000000000001
USGS,8079120,2023-03-17 09:00:00,CDT,0.61,A,0.58,A,0.17556,0.17864,0.18788
USGS,8079120,2023-03-17 09:15:00,CDT,0.5,A,0.49,A,0.20328000000000002,0.15092,0.154
USGS,8079120,2023-03-17 09:30:00,CDT,0.74,A,0.7,A,0.23099999999999998,0.21559999999999999,0.22791999999999998
USGS,8079120,2023-03-17 09:45:00,CDT,0.74,A,0.72,A,0.26488,0.22175999999999998,0.22791999999999998
USGS,8079120,2023-03-17 10:00:00,CDT,-0.01,A,-0.02,A,0.28952,-0.00616,-0.00308
USGS,8079120,2023-03-17 10:15:00,CDT,-0.43,A,-0.47,A,0.31416,-0.14476,-0.13244
USGS,8079120,2023-03-17 10:30:00,CDT,0.19,A,0.13,A,0.34496000000000004,0.04004,0.05852
USGS,8079120,2023-03-17 10:45:00,CDT,1.11,A,1.38,A,0.37268,0.42504,0.34188
USGS,8079120,2023-03-17 11:00:00,CDT,1.98,A,1.99,A,0.39116,0.61292,0.6098399999999999
USGS,8079120,2023-03-17 11:15:00,CDT,1.37,A,1.41,A,0.42504,0.43427999999999994,0.42196
USGS,8079120,2023-03-17 11:30:00,CDT,1.53,A,1.49,A,0.43427999999999994,0.45892,0.47124
USGS,8079120,2023-03-17 11:45:00,CDT,1.65,A,1.64,A,0.44967999999999997,0.50512,0.5082
USGS,8079120,2023-03-17 12:00:00,CDT,1.89,A,1.85,A,0.45583999999999997,0.5698,0.58212
USGS,8079120,2023-03-17 12:15:00,CDT,1.61,A,1.61,A,0.45276,0.49588000000000004,0.49588000000000004
USGS,8079120,2023-03-17 12:30:00,CDT,1.46,A,1.41,A,0.46816,0.43427999999999994,0.44967999999999997
USGS,8079120,2023-03-17 12:45:00,CDT,1.47,A,1.44,A,0.47124,0.44351999999999997,0.45276
USGS,8079120,2023-03-17 13:00:00,CDT,1.7,A,1.65,A,0.4774,0.5082,0.5236
USGS,8079120,2023-03-17 13:15:00,CDT,1.92,A,1.89,A,0.48048,0.58212,0.59136
USGS,8079120,2023-03-17 13:30:00,CDT,2.19,A,2.17,A,0.46199999999999997,0.66836,0.67452
USGS,8079120,2023-03-17 13:45:00,CDT,2.19,A,2.18,A,0.45583999999999997,0.67144,0.67452
USGS,8079120,2023-03-17 14:00:00,CDT,1.89,A,1.85,A,0.45276,0.5698,0.58212
USGS,8079120,2023-03-17 14:15:00,CDT,1.82,A,1.77,A,0.44967999999999997,0.54516,0.5605600000000001
USGS,8079120,2023-03-17 14:30:00,CDT,1.99,A,1.97,A,0.42504,0.60676,0.61292
